"yr","mfr","mfr name","bidx","vid","cfg","carline","car/truck","cid","police","rhp","ec1","ec2","ec3","ec4","ec5","evc","trns","drv","od","etw","cmp","axle","n/v","a/c","dhp","sil","prc","prp","tnum","fuel","C/H","avcd","wt","hc","co","co2","nox","pm","mpg","target-a","target-b","target-c","set-a","set-b","set-c","engine code","eng family","valves/cyl","mfr coastdown time"
1998,178,"DAEWOO",40,"807",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","A4","F","2",3250,9.6,3.29,39.3,"Y",8,"1",21,1,1005428,23,"C","","",.045,.269,356,.185,"",24.4,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.13
1998,178,"DAEWOO",40,"806",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","M5","F","2",3250,9.6,3.55,46.3,"Y",7.8,"1",3,1,1005424,23,"H","","",.005,.004,213,.036,"",40.9,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.56
1998,178,"DAEWOO",40,"806",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","M5","F","2",3250,9.6,3.55,46.3,"Y",7.8,"1",21,1,1005423,23,"C","","",.059,.262,351,.195,"",24.8,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.56
1998,178,"DAEWOO",50,"807",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","A4","F","2",3250,9.6,3.29,39.3,"Y",8,"1",3,1,1005429,23,"H","","",.074,.03,219,.086,"",39.7,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.13
1998,178,"DAEWOO",50,"807",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","A4","F","2",3250,9.6,3.29,39.3,"Y",8,"1",21,1,1005428,23,"C","","",.045,.269,356,.185,"",24.4,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.13
1998,178,"DAEWOO",50,"806",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","M5","F","2",3250,9.6,3.55,46.3,"Y",7.8,"1",3,1,1005424,23,"H","","",.005,.004,213,.036,"",40.9,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.56
1998,178,"DAEWOO",50,"806",0,"NUBIRA","C",122,"N",131,8,18,20,99,"","102","M5","F","2",3250,9.6,3.55,46.3,"Y",7.8,"1",21,1,1005423,23,"C","","",.059,.262,351,.195,"",24.8,"","","","","","","2.0LDOHC","WDWXV02.0D01",4,15.56
1998,178,"DAEWOO",60,"012",0,"LEGANZA","C",134,"N",131,8,18,20,99,"","102","A4","F","2",3500,9.6,2.65,40.1,"Y",8.4,"1",3,1,1009315,23,"H","","",.008,.017,244,.057,"",35.7,"","","","","","","2.2LDOHC","WDWXV02.0D01",4,14.05
1998,178,"DAEWOO",60,"012",0,"LEGANZA","C",134,"N",131,8,18,20,99,"","102","A4","F","2",3500,9.6,2.65,40.1,"Y",8.4,"1",21,1,1009314,23,"C","","",.048,.339,394,.116,"",22.1,"","","","","","","2.2LDOHC","WDWXV02.0D01",4,14.05
1998,178,"DAEWOO",60,"014",0,"LEGANZA","C",134,"N",131,8,18,20,99,"","102","M5","F","2",3500,9.6,3.72,46.9,"Y",7.2,"1",3,1,1009319,23,"H","","",.011,.072,232,.076,"",37.5,"","","","","","","2.2LDOHC","WDWXV02.0D01",4,16.63
1998,178,"DAEWOO",60,"014",0,"LEGANZA","C",134,"N",131,8,18,20,99,"","102","M5","F","2",3500,9.6,3.72,46.9,"Y",7.2,"1",21,1,1009318,23,"C","","",.056,.304,384,.214,"",22.7,"","","","","","","2.2LDOHC","WDWXV02.0D01",4,16.63
1998,196,"Mitsubishi Motors North America",22,"EB5-S571",10,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","L4","F","2",3375,9.6,3.91,37.6,"Y",5.9,"1",2,31,167603,6,"C","","",.069,1.1,388,.13,"",22.7,"","","","","","","ABA","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB5-S571",10,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","L4","F","2",3375,9.6,3.91,37.6,"Y",5.9,"1",3,31,167604,6,"H","","",.074,.34,228,.03,"",38.7,"","","","","","","ABA","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB6-S577",3,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","L4","F","2",3125,9.6,3.91,38.2,"Y",5.9,"1",2,31,179305,23,"C","","",.174,1.64,359,.13,"",24.5,"","","","","","","ABA","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB6-S577",3,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","L4","F","2",3125,9.6,3.91,38.2,"Y",5.9,"1",3,31,179304,23,"H","","",.071,.28,219,.05,"",40.3,"","","","","","","ABA","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB5-S570",9,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","M5","F","2",3250,9.6,3.94,44.9,"Y",5.9,"1",3,31,165158,6,"H","","",.052,.22,211,.02,"",42.3,"","","","","","","ABM","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB6-S576",2,"EAGLE TALON","C",122,"N",140,8,20,99,"","","102","M5","F","2",3125,9.6,3.94,45.4,"Y",5.9,"1",3,31,179302,23,"H","","",.057,.22,206,.01,"",42.9,"","","","","","","ABM","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB5-S571",9,"ECLIPSE","C",122,"N",140,8,20,99,"","","102","L4","F","2",3375,9.6,3.91,37.7,"Y",5.9,"1",3,1,167602,6,"H","","",.077,.39,229,.03,"",38.6,"","","","","","","ABA","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",22,"EB5-S570",8,"ECLIPSE","C",122,"N",140,8,20,99,"","","102","M5","F","2",3250,9.6,3.94,44.8,"Y",5.9,"1",3,1,165156,6,"H","","",.05,.15,219,.03,"",40.8,"","","","","","","ABM","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",23,"EB5-S693",1,"ECLIPSE","C",122,"N",205,8,20,99,"","","102","L4","F","2",3500,8.5,4.38,42,"Y",6.1,"1",3,1,168295,6,"H","","",.026,.08,262,.02,"",34.2,"","","","","","","ABA","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",23,"EB5-S692",0,"ECLIPSE","C",122,"N",210,8,20,99,"","","102","M5","F","2",3375,8.5,4.15,43.1,"Y",6.1,"1",3,1,163307,6,"H","","",.027,.16,221,.04,"",40.2,"","","","","","","ABM","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",24,"EB7-S697",1,"ECLIPSE","C",122,"N",205,8,20,99,"","","102","L4","4","2",3750,8.5,4.36,40.7,"Y",7.2,"1",3,1,183938,6,"H","","",.018,.03,281,.02,"",31.8,"","","","","","","ABA-F","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",24,"EB7-S697",1,"ECLIPSE","C",122,"N",205,8,20,99,"","","102","L4","4","2",3750,8.5,4.36,40.7,"Y",7.2,"1",21,1,183937,6,"C","","",.179,1.39,418,.16,"",21.3,"","","","","","","ABA-F","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",24,"EB5-S694",0,"MITSUBISHI ECLIPSE","C",122,"N",210,8,20,99,"","","102","M5","4","2",3625,8.5,4.93,45.4,"Y",7.2,"1",3,31,940746,6,"H","","",.029,.11,248,.02,"",35.6,"","","","","","","ABM-F","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",25,"EB6-S577",0,"CHRYSLER SEBRING","C",122,"N",140,8,20,99,"","","102","L4","F","2",3375,9.6,3.91,37.7,"Y",6.1,"1",3,1,172678,23,"H","","",.047,.15,235,.08,"",37.4,"","","","","","","ABA-J","WDSXV02.0GBK","",15.97
1998,196,"Mitsubishi Motors North America",25,"EB6-S577",1,"CHRYSLER SEBRING","C",122,"N",140,8,20,99,"","","102","L4","F","2",3375,9.6,3.91,37.7,"Y",6.3,"1",3,1,172681,6,"H","","",.048,.12,232,.09,"",38.5,"","","","","","","ABA-J","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",25,"EB6-S576",0,"DODGE AVENGER","C",122,"N",140,8,20,99,"","","102","M5","F","2",3375,9.6,3.94,44.8,"Y",6.3,"1",3,1,172670,23,"H","","",.029,.09,222,.01,"",39.6,"","","","","","","ABM-J","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",25,"EB6-S576",1,"DODGE AVENGER","C",122,"N",140,8,20,99,"","","102","M5","F","2",3375,9.6,3.94,44.8,"Y",6.3,"1",3,1,952183,6,"H","","",.036,.12,216,.02,"",40.8,"","","","","","","ABM-J","WDSXV02.0GBK","",""
1998,196,"Mitsubishi Motors North America",26,"EB5-S693",3,"ECLIPSE CONVERTIBLE","C",122,"N",205,8,20,99,"","","102","L4","F","2",3625,8.5,4.38,42.1,"Y",6.3,"1",3,1,170139,6,"H","","",.045,.2,264,.04,"",34,"","","","","","","ABA-C","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",26,"EB5-S692",2,"ECLIPSE CONVERTIBLE","C",122,"N",210,8,20,99,"","","102","M5","F","2",3500,8.5,4.15,43.3,"Y",6.3,"1",3,1,170134,6,"H","","",.029,.1,224,.03,"",40.1,"","","","","","","ABM-C","WDSXV02.0GBP","",""
1998,196,"Mitsubishi Motors North America",35,"EB4-F703",0,"GALANT","C",143,"N",141,8,20,99,"","","102","L4","F","2",3250,9.5,4.35,43.4,"Y",6.6,"1",2,1,156040,6,"C","","",.159,1.34,376,.13,"",23.7,"","","","","","","AFA","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",35,"EB4-F703",0,"GALANT","C",143,"N",141,8,20,99,"","","102","L4","F","2",3250,9.5,4.35,43.4,"Y",6.6,"1",3,1,156041,6,"H","","",.028,.06,257,.03,"",34.8,"","","","","","","AFA","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",35,"EB4-F703",1,"GALANT","C",143,"N",141,8,20,99,"","","102","L4","F","2",3250,9.5,4.35,42.3,"Y",6.6,"1",2,31,156042,6,"C","","",.152,1.31,370,.12,"",24.1,"","","","","","","AFA","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",35,"EB4-F703",1,"GALANT","C",143,"N",141,8,20,99,"","","102","L4","F","2",3250,9.5,4.35,42.3,"Y",6.6,"1",3,31,156043,6,"H","","",.019,.06,249,.02,"",36,"","","","","","","AFA","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",35,"EC7-F715",0,"GALANT","C",143,"N",138,20,99,"","","","102","L4","F","2",3250,9.5,4.35,43,"Y",6.6,"1",3,1,182512,23,"H","","",.02703,.51,246,.03,"",35.6,"","","","","","","ACA","WDSXV02.4G1G","",""
1998,196,"Mitsubishi Motors North America",35,"EC7-F715",0,"GALANT","C",143,"N",138,20,99,"","","","102","L4","F","2",3250,9.5,4.35,43,"Y",6.6,"1",35,1,182511,23,"C","","",.08331,1.13,364,.05,"",24.1,"","","","","","","ACA","WDSXV02.4G1G","",""
1998,196,"Mitsubishi Motors North America",35,"EC7-F715",3,"GALANT","C",143,"N",138,20,99,"","","","102","L4","F","2",3250,9.5,4.35,42.3,"Y",6.6,"1",2,31,961384,6,"C","","",.071873,.76,354,.05,"",24.9,"","","","","","","ACA","WDSXV02.4G1G","",""
1998,196,"Mitsubishi Motors North America",35,"EC7-F715",3,"GALANT","C",143,"N",138,20,99,"","","","102","L4","F","2",3250,9.5,4.35,42.3,"Y",6.6,"1",3,31,961385,6,"H","","",.007592,.02,233,.02,"",38,"","","","","","","ACA","WDSXV02.4G1G","",""
1998,196,"Mitsubishi Motors North America",35,"EC8-F432",0,"MITSUBISHI GALANT","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9.5,4.32,46.1,"Y",6.6,"1",2,1,1000809,23,"C","","",.07126,1.04,351,.08,"",24.8,"","","","","","","ACM","WDSXV02.4G1G",4,17.22
1998,196,"Mitsubishi Motors North America",35,"EC8-F432",0,"MITSUBISHI GALANT","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9.5,4.32,46.1,"Y",6.6,"1",3,1,1000810,23,"H","","",.00967,0,239,.01,"",36.6,"","","","","","","ACM","WDSXV02.4G1G",4,17.22
1998,196,"Mitsubishi Motors North America",35,"EC8-F432",1,"MITSUBISHI GALANT","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9.5,4.32,44.8,"Y",6.6,"1",2,31,1000811,23,"C","","",.07142,.93,344,.07,"",25.3,"","","","","","","ACM","WDSXV02.4G1G",4,18.92
1998,196,"Mitsubishi Motors North America",35,"EC8-F432",1,"MITSUBISHI GALANT","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9.5,4.32,44.8,"Y",6.6,"1",3,31,1000812,23,"H","","",.00912,0,225,.01,"",39,"","","","","","","ACM","WDSXV02.4G1G",4,18.92
1998,196,"Mitsubishi Motors North America",35,"EF8-F430",0,"MITSUBISHI GALANT","C",143,"N",141,20,99,"","","","102","M5","F","2",3250,9.5,4.32,46.1,"Y",6.6,"1",2,1,1000749,6,"C","","",.135,1.12,346,.18,"",25.4,"","","","","","","AFM","WDSXV02.4GFG",4,17.22
1998,196,"Mitsubishi Motors North America",35,"EF8-F430",0,"MITSUBISHI GALANT","C",143,"N",141,20,99,"","","","102","M5","F","2",3250,9.5,4.32,46.1,"Y",6.6,"1",3,1,1000750,6,"H","","",.011,.01,234,.09,"",37.9,"","","","","","","AFM","WDSXV02.4GFG",4,17.22
1998,196,"Mitsubishi Motors North America",35,"EF8-F430",1,"MITSUBISHI GALANT","C",143,"N",141,20,99,"","","","102","M5","F","2",3250,9.5,4.32,44.8,"Y",6.6,"1",2,31,9000391,6,"C","","",.116,1,350,.16,"",25.3,"","","","","","","AFM","WDSXV02.4GFG",4,18.92
1998,196,"Mitsubishi Motors North America",35,"EF8-F430",1,"MITSUBISHI GALANT","C",143,"N",141,20,99,"","","","102","M5","F","2",3250,9.5,4.32,44.8,"Y",6.6,"1",3,31,9000392,6,"H","","",.01,.04,229,.05,"",38.8,"","","","","","","AFM","WDSXV02.4GFG",4,18.92
1998,196,"Mitsubishi Motors North America",38,"EB6-S711",1,"ECLIPSE CONVERTIBLE","C",143,"N",141,8,20,99,"","","102","L4","F","2",3375,9.5,4.35,41.7,"Y",6.3,"1",3,1,952351,6,"H","","",.015,.03,250,.01,"",35.3,"","","","","","","AFA-C","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",38,"EB6-S711",2,"ECLIPSE CONVERTIBLE","C",143,"N",141,8,20,99,"","","102","L4","F","2",3375,9.5,4.35,41.6,"Y",6.3,"1",3,31,172133,6,"H","","",.015,.04,245,.02,"",36.5,"","","","","","","AFA-C","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",38,"EB6-S710",1,"ECLIPSE CONVERTIBLE","C",143,"N",141,8,20,99,"","","102","M5","F","2",3375,9.5,4.32,44.3,"Y",6.3,"1",3,1,172122,6,"H","","",.014,.13,238,.02,"",37.5,"","","","","","","AFM-C","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",38,"EB6-S710",2,"ECLIPSE CONVERTIBLE","C",143,"N",141,8,20,99,"","","102","M5","F","2",3375,9.5,4.32,44.1,"Y",6.3,"1",3,31,952349,6,"H","","",.009,.05,229,.01,"",38.6,"","","","","","","AFM-C","WDSXV02.4GFG","",""
1998,196,"Mitsubishi Motors North America",38,"EC8-S453",0,"MITSUBISHI ECLIPSE CONVERT.","C",143,"N",138,20,99,"","","","102","L4","F","2",3375,9,4.35,41.7,"Y",6.3,"1",3,1,1000977,23,"H","","",.00798,.02,243,.04,"",36,"","","","","","","ACA-C","WDSXV02.4G2G",4,16.85
1998,196,"Mitsubishi Motors North America",38,"EC8-S453",2,"MITSUBISHI ECLIPSE CONVERT.","C",143,"N",138,20,99,"","","","102","L4","F","2",3375,9,4.35,41.7,"Y",6.3,"1",3,31,1000981,23,"H","","",.00243,0,236,.04,"",37,"","","","","","","ACA-C","WDSXV02.4G2G",4,20.2
1998,196,"Mitsubishi Motors North America",38,"EC8-S452",0,"MITSUBISHI ECLIPSE CONVERT.","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9,4.32,44.3,"Y",6.3,"1",3,1,1000973,23,"H","","",.00938,.04,237,.02,"",36.9,"","","","","","","ACM-C","WDSXV02.4G2G",4,16.43
1998,196,"Mitsubishi Motors North America",38,"EC8-S452",1,"MITSUBISHI ECLIPSE CONVERT.","C",143,"N",138,20,99,"","","","102","M5","F","2",3250,9,4.32,44.4,"Y",6.3,"1",3,31,1000975,23,"H","","",.00776,.04,229,.02,"",38.2,"","","","","","","ACM-C","WDSXV02.4G2G",4,19.8
1998,196,"Mitsubishi Motors North America",41,"EC8-C643",0,"CHRYSLER SEBRING","C",152,"N",156,20,99,"","","","102","L4","F","2",3500,9.4,3.91,36.7,"Y",6.4,"1",3,1,1000921,23,"H","","",.00578,0,255,.04,"",34.3,"","","","","","","ACA-J","WDSXV02.5G1G",4,15.86
1998,196,"Mitsubishi Motors North America",41,"EF8-C641",0,"CHRYSLER SEBRING","C",152,"N",163,20,99,"","","","102","L4","F","2",3500,9.4,3.91,36.7,"Y",6.4,"1",3,1,1000927,6,"H","","",.016,.05,249,.15,"",35.6,"","","","","","","AFA-J","WDSXV02.5GFG",4,15.86
1998,200,"MERCEDES BENZ",1,"R129E60-Z6016",0,"SL600","C",365,"N",389,10,20,99,"","","102","L5","R","2",4750,10,2.65,30.8,"Y",6.6,"1",3,31,1003118,6,"H","1",1,.019,.1,354,.01,"",25.3,"","","","","","","M120","WMBXV06.0GNU",4,20.97
1998,200,"MERCEDES BENZ",1,"R129E60-Z6016",0,"SL600","C",365,"N",389,10,20,99,"","","102","L5","R","2",4750,10,2.65,30.8,"Y",6.6,"1",21,31,1003117,6,"C","1",1,.113,.88,594,.08,"",15,"","","","","","","M120","WMBXV06.0GNU",4,20.97
1998,200,"MERCEDES BENZ",5,"V140E60-Z6009",6,"CL600","C",365,"N",389,10,20,99,"","","102","L5","R","2",5250,10,2.65,29.4,"Y",7.8,"1",3,1,1003108,6,"H","1",1,.07,.04,357,0,"",24.7,"","","","","","","M120","WMBXV06.0GNU",4,21.59
1998,200,"MERCEDES BENZ",5,"V140E60-Z6009",6,"CL600","C",365,"N",389,10,20,99,"","","102","L5","R","2",5250,10,2.65,29.4,"Y",7.8,"1",21,1,1003107,6,"C","1",1,.159,.82,622,.07,"",14.1,"","","","","","","M120","WMBXV06.0GNU",4,21.59
1998,200,"MERCEDES BENZ",10,"V140E60-Z6009",0,"S600","C",365,"N",389,10,20,99,"","","102","L5","R","2",5250,10,2.65,29.4,"Y",8.9,"1",3,1,1003106,6,"H","1",1,.083,.04,366,0,"",24,"","","","","","","M120","WMBXV06.0GNU",4,21.22
1998,200,"MERCEDES BENZ",10,"V140E60-Z6009",0,"S600","C",365,"N",389,10,20,99,"","","102","L5","R","2",5250,10,2.65,29.4,"Y",8.9,"1",21,1,1003105,6,"C","1",1,.158,.83,631,.06,"",13.9,"","","","","","","M120","WMBXV06.0GNU",4,21.22
1998,200,"MERCEDES BENZ",11,"W202E43-Z8023",2,"C43","C",260,"N",302,8,10,20,99,"","102","L5","R","2",3750,10,3.07,37.2,"Y",8.4,"1",3,1,9000745,6,"H","1",1,.005,0,310,"","",28.7,"","","","","","","M113-43B","WMBXV04.3GNB",3,17.27
1998,200,"MERCEDES BENZ",11,"W202E43-Z8023",2,"C43","C",260,"N",302,8,10,20,99,"","102","L5","R","2",3750,10,3.07,37.2,"Y",8.4,"1",21,1,9000751,6,"C","1",1,.03,.1,461,.08,"",19.3,"","","","","","","M113-43B","WMBXV04.3GNB",3,17.27
1998,200,"MERCEDES BENZ",15,"R129E50-Z6015",0,"SL500","C",303,"N",315,10,20,99,"","","102","L5","R","2",4500,11,2.65,30.8,"Y",6.6,"1",3,31,1003067,6,"H","1",1,.005,0,302,0,"",29.4,"","","","","","","M119-50","WMBXV05.0GNB",4,19.87
1998,200,"MERCEDES BENZ",15,"R129E50-Z6015",0,"SL500","C",303,"N",315,10,20,99,"","","102","L5","R","2",4500,11,2.65,30.8,"Y",6.6,"1",21,31,1003066,6,"C","1",1,.064,.19,510,.13,"",17.4,"","","","","","","M119-50","WMBXV05.0GNB",4,19.87
1998,200,"MERCEDES BENZ",20,"W202E28-Z8011",0,"C280","C",170,"N",194,8,10,20,99,"","102","L5","R","2",3625,10,3.07,36.6,"Y",7.1,"1",3,31,9000255,6,"H","1",1,.01,.02,259,0,"",34.4,"","","","","","","M112-28","WMBXV03.2GNB",3,19
1998,200,"MERCEDES BENZ",20,"W202E28-Z8011",0,"C280","C",170,"N",194,8,10,20,99,"","102","L5","R","2",3625,10,3.07,36.6,"Y",7.1,"1",21,31,9000254,6,"C","1",1,.054,.37,388,.04,"",22.9,"","","","","","","M112-28","WMBXV03.2GNB",3,19
1998,200,"MERCEDES BENZ",25,"V140E50-Z6008",6,"CL500","C",303,"N",315,10,20,99,"","","102","L5","R","2",5000,11,2.65,29.4,"Y",7.8,"1",3,1,9000040,6,"H","1",1,.014,0,315,.02,"",28.2,"","","","","","","M119-50-2","WMBXV05.0GNB",4,20.56
1998,200,"MERCEDES BENZ",25,"V140E50-Z6008",6,"CL500","C",303,"N",315,10,20,99,"","","102","L5","R","2",5000,11,2.65,29.4,"Y",7.8,"1",21,1,9000039,6,"C","1",1,.075,.29,530,.16,"",16.8,"","","","","","","M119-50-2","WMBXV05.0GNB",4,20.56
1998,200,"MERCEDES BENZ",30,"V140E50-Z6008",0,"S500","C",303,"N",315,10,20,99,"","","102","L5","R","2",5000,11,2.65,29.4,"Y",8.9,"1",3,1,1003096,6,"H","",1,.009,.02,326,0,"",27,"","","","","","","M119-50","WMBXV05.0GNB",4,20.21
1998,200,"MERCEDES BENZ",30,"V140E50-Z6008",0,"S500","C",303,"N",315,10,20,99,"","","102","L5","R","2",5000,11,2.65,29.4,"Y",8.9,"1",21,1,1003095,6,"C","",1,.072,.32,533,.18,"",16.5,"","","","","","","M119-50","WMBXV05.0GNB",4,20.21
1998,200,"MERCEDES BENZ",35,"V140E42-Z7010",0,"S420","C",256,"N",275,10,20,99,"","","102","L5","R","2",5000,11,2.82,31.2,"Y",8.9,"1",3,31,9000043,6,"H","1",1,.009,0,323,.01,"",27.6,"","","","","","","M119-42","WMBXV05.0GNB",4,20.21
1998,200,"MERCEDES BENZ",35,"V140E42-Z7010",0,"S420","C",256,"N",275,10,20,99,"","","102","L5","R","2",5000,11,2.82,31.2,"Y",8.9,"1",21,31,9000038,6,"C","1",1,.084,.38,516,.09,"",17.2,"","","","","","","M119-42","WMBXV05.0GNB",4,20.21
1998,200,"MERCEDES BENZ",40,"W140E32-Z7004",0,"S320","C",195,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",3,1,9000042,6,"H","1",1,.047,.02,296,.01,"",30,"","","","","","","M104-32A","WMBXV03.2GNU",4,20.73
1998,200,"MERCEDES BENZ",40,"W140E32-Z7004",0,"S320","C",195,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",21,1,9000041,6,"C","1",1,.115,.73,463,.09,"",19.2,"","","","","","","M104-32A","WMBXV03.2GNU",4,20.73
1998,200,"MERCEDES BENZ",41,"W140E32-Z7004",1,"S320","C",303,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",3,1,9000626,6,"H","1",1,.046,.01,290,.03,"",30.7,"","","","","","","M104-32A","WMBXV03.2GNT",4,20.73
1998,200,"MERCEDES BENZ",41,"W140E32-Z7004",1,"S320","C",303,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",21,1,9000625,6,"C","1",1,.089,.85,464,.04,"",19.1,"","","","","","","M104-32A","WMBXV03.2GNT",4,20.73
1998,200,"MERCEDES BENZ",45,"W140E32-Z7004",0,"S320","C",195,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",3,1,9000042,6,"H","1",1,.047,.02,296,.01,"",30,"","","","","","","M104-32A","WMBXV03.2GNU",4,20.73
1998,200,"MERCEDES BENZ",45,"W140E32-Z7004",0,"S320","C",195,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",21,1,9000041,6,"C","1",1,.115,.73,463,.09,"",19.2,"","","","","","","M104-32A","WMBXV03.2GNU",4,20.73
1998,200,"MERCEDES BENZ",46,"W140E32-Z7004",1,"S320","C",303,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",3,1,9000626,6,"H","1",1,.046,.01,290,.03,"",30.7,"","","","","","","M104-32A","WMBXV03.2GNT",4,20.73
1998,200,"MERCEDES BENZ",46,"W140E32-Z7004",1,"S320","C",303,"N",228,10,20,99,"","","102","L5","R","2",4750,10,3.45,38.1,"Y",7.9,"1",21,1,9000625,6,"C","1",1,.089,.85,464,.04,"",19.1,"","","","","","","M104-32A","WMBXV03.2GNT",4,20.73
1998,200,"MERCEDES BENZ",50,"S210E32-Z8014",0,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4250,10,3.07,35.7,"Y",9,"1",3,1,1003234,6,"H","1",1,.013,.04,269,0,"",32.8,"","","","","","","M112-32","WMBXV03.2GNB",3,18.34
1998,200,"MERCEDES BENZ",50,"S210E32-Z8014",0,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4250,10,3.07,35.7,"Y",9,"1",21,1,1003233,6,"C","1",1,.036,.23,406,.06,"",21.7,"","","","","","","M112-32","WMBXV03.2GNB",3,18.34
1998,200,"MERCEDES BENZ",55,"S210E32-Z8014",1,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4000,10,3.07,35.7,"Y",7.4,"1",3,31,1003240,6,"H","1",1,.002,.02,257,0,"",34.3,"","","","","","","M112-32","WMBXV03.2GNB",3,19.17
1998,200,"MERCEDES BENZ",55,"S210E32-Z8014",1,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4000,10,3.07,35.7,"Y",7.4,"1",21,31,1003239,6,"C","1",1,.026,.21,398,.06,"",22.2,"","","","","","","M112-32","WMBXV03.2GNB",3,19.17
1998,200,"MERCEDES BENZ",60,"W210E32-Z8013",0,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4000,10,3.07,35.7,"Y",8,"1",3,1,9000257,6,"H","1",1,.011,.02,266,0,"",33.4,"","","","","","","M112-32","WMBXV03.2GNB",3,18.75
1998,200,"MERCEDES BENZ",60,"W210E32-Z8013",0,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",4000,10,3.07,35.7,"Y",8,"1",21,1,9000256,6,"C","1",1,.028,.21,403,.04,"",22.1,"","","","","","","M112-32","WMBXV03.2GNB",3,18.75
1998,200,"MERCEDES BENZ",65,"W210E32-Z8013",1,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",3875,10,3.07,35.7,"Y",6.5,"1",3,31,1003274,6,"H","1",1,.006,.03,241,0,"",36.6,"","","","","","","M112-32","WMBXV03.2GNB",3,20.5
1998,200,"MERCEDES BENZ",65,"W210E32-Z8013",1,"E320","C",195,"N",221,8,10,20,99,"","102","L5","R","2",3875,10,3.07,35.7,"Y",6.5,"1",21,31,1003273,6,"C","1",1,.019,.2,380,.05,"",23.2,"","","","","","","M112-32","WMBXV03.2GNB",3,20.5
