MODEL_YEAR,MFR,MFR_CD,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Cnfg Num,Test Veh Displ (L),ACTUAL_TESTED_TESTGROUP,Vehicle Type,RATED_HP,NUM_CYLINDRS_ROTORS,ENGINE_CD,TESTED_TRANS_CD,TESTED_TRANS,# of Gears,TRANS_LOCKUP_YN,DRIVE_SYSTEM,DRIVE_SYSTEM_DESC,TOD_CD,TRANS_OVER_DRIVE,ETW,AXLE_RATIO,NV_RATIO,SIL_USAGE_CD,SIL_USAGE,TEST_NUMBER,Analytically Derived FE,TEST_PRC_CD,TEST_PROCEDURE,TEST_FUEL_CD,TEST_FUEL,TEST_CATEGORY,THC,CO,CO2,NOx,PM,RND_ADJ_FE,FE_UNIT,FE Bag 1,FE Bag 2,FE Bag 3,FE Bag 4,TARGET_COEF_A,TARGET_COEF_B,TARGET_COEF_C,SET_COEF_A,SET_COEF_B,SET_COEF_C,ATD_CODE,AFTERTREATMENT_DEVICE,POLICE_EMERG_VEH_YN,AVG_GRP_IND,AVG_WEIGHT_FACTOR,AVG_METHOD_CD,AVERAGING_METHOD
2009,Fiat,FTG,Alfa Romeo,8C Spider,ZARJA281090047440,0,4.7,9FTGV04.7LEV,Car,444,8,AR8C,A,Automatic,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,4.18,40.9,2,"Equipped, not shifted by SIL",9FTG10004686,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.003,0.312,392.271,0.008,,22.5,MPG,,,,,54.532,0.4144,0.0216,31.473,0.0326,0.024,TWC,Three-way catalyst,N,,,N,No averaging
2009,Fiat,FTG,Alfa Romeo,8C Spider,ZARJA281090047440,1,4.7,9FTGV04.7LEV,Car,444,8,AR8C,A,Automatic,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,4.18,40.9,2,"Equipped, not shifted by SIL",9FTG10004683,Yes,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.021,0.801,634.932,0.011,,13.9,MPG,,,,,54.532,0.4144,0.0216,28.236,0.3097,0.0298,TWC,Three-way catalyst,N,,,N,No averaging
2009,Fiat,FTG,Alfa Romeo,8C Spider,ZARJA281090047440,1,4.7,9FTGV04.7LEV,Car,444,8,AR8C,A,Automatic,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4250,4.18,40.9,2,"Equipped, not shifted by SIL",9FTG10004689,Yes,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.003,0.335,392.854,0.011,,22.4,MPG,,,,,54.532,0.4144,0.0216,28.236,0.3097,0.0298,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,CHEVROLET,1WT19,3518W16997,0,3.5,9GMXV03.9051,Car,211,6,20,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.86,25.9,1,Not eqipped,9GMX01086303,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,0.03361,0.55261,368.8,0.00906,,24.1,MPG,,,,,19.99,0.4402,0.01752,0.9,0.274,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,CHEVROLET,1WT19,3518W16997,0,3.5,9GMXV03.9051,Car,211,6,20,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.86,25.9,1,Not eqipped,9GMX01086305,No,31,Federal fuel 3-day exhaust,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),FTP,0.03899,0.66388,359.217,0.00737,,17.6,MPG,,,,,19.99,0.4402,0.01752,0.9,0.274,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,CHEVROLET,1WT19,3518W16997,0,3.5,9GMXV03.9051,Car,211,6,20,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.86,25.9,1,Not eqipped,9GMX01087447,No,3,HWFE,38,E85 (85% Ethanol 15% EPA Unleaded Gasoline),HWY,0.03,0.37372,207.905,0.00215,,30.3,MPG,,,,,19.99,0.4402,0.01752,0.9,0.274,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,CHEVROLET,1WT19,3518W16997,0,3.5,9GMXV03.9051,Car,211,6,20,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3875,2.86,25.9,1,Not eqipped,9GMX01087448,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.05957,1.38736,212.97,0.00643,,41.2,MPG,,,,,19.99,0.4402,0.01752,0.9,0.274,0.0172,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,SATURN,ZLU26,36Z9L19796,0,3.6,9GMXT03.6155,Truck,262,6,10B,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.02,23.5,1,Not eqipped,9GMX91000104,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0008239,0.0725912,213.4390538,0.0030337,,41.7,MPG,,,,,33.79,0.159,0.02435,10.2,0.129,0.0229,TWC,Three-way catalyst,N,,,N,No averaging
2009,GM,GMX,SATURN,ZLU26,36Z9L19796,0,3.6,9GMXT03.6155,Truck,262,6,10B,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4500,3.02,23.5,1,Not eqipped,9GMX91000105,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0209268,0.2313231,257.386784,0.013993,,34.5,MPG,28.9355914,41.1706467,29.3519026,41.8323512,33.79,0.159,0.02435,10.2,0.129,0.0229,TWC,Three-way catalyst,N,,,N,No averaging
2009,Hyundai,HYX,HYUNDAI,AZERA,TG6L8U61A3,0,3.8,9HYXV03.8AW5,Car,263,6,G6DA5LTS,A,Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.33,31.5,1,Not eqipped,9HYX09003965,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0010182,0.062028,249.6327396,0.01967,,35.6,MPG,,,,,41.428,0,0.02217,6.508,-0.0479,0.0209,TWC,Three-way catalyst,N,,,N,No averaging
2009,Hyundai,HYX,HYUNDAI,AZERA,TG6L8U61A3,0,3.8,9HYXV03.8AW5,Car,263,6,G6DA5LTS,A,Automatic,5,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,4000,3.33,31.5,1,Not eqipped,9HYX09003966,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0265051,0.5912924,415.9217308,0.0438265,,21.4,MPG,,,,,41.428,0,0.02217,6.508,-0.0479,0.0209,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD7B0U27A1,0,2,9KMXV02.0LPC,Car,132,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.85,40,1,Not eqipped,9KMX01070833,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.003,0.03,300,0.007,,29.7,MPG,,,,,34.12,0.0177,0.02009,9.08,-0.2685,0.02229,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD7B0U27A1,0,2,9KMXV02.0LPC,Car,132,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.85,40,1,Not eqipped,9KMX01070834,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.002,0.132,199,0.004,,44.7,MPG,,,,,34.12,0.0177,0.02009,9.08,-0.2685,0.02229,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD7B0U93A1,0,2,9KMXV02.0LPC,Car,132,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.85,40,1,Not eqipped,9KMX01070831,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.003,0.056,307,0.008,,29,MPG,,,,,34.86,-0.0411,0.0209,9.58,-0.321,0.0226,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD7B0U93A1,0,2,9KMXV02.0LPC,Car,132,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.85,40,1,Not eqipped,9KMX01070832,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001,0.109,201,0.005,,44.3,MPG,,,,,34.86,-0.0411,0.0209,9.58,-0.321,0.0226,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F01A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.85,40.1,1,Not eqipped,9KMX01076100,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.014,0.179,293,0.017,,30.4,MPG,,,,,34.12,0.0177,0.02009,6.5,-0.064,0.0199,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F01A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.85,40.1,1,Not eqipped,9KMX01076101,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001,0.164,200,0.003,,44.5,MPG,,,,,34.12,0.0177,0.02009,6.5,-0.064,0.0199,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F04A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.84,46.5,1,Not eqipped,9KMX01076105,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001,0.215,210,0.004,,42.4,MPG,,,,,32.99,-0.0193,0.02038,11.9,-0.17,0.0203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F04A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3125,3.84,46.5,1,Not eqipped,9KMX01076127,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.013,0.484,300,0.01,,29.6,MPG,,,,,32.99,-0.0193,0.02038,11.9,-0.17,0.0203,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F91A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.85,40.1,1,Not eqipped,9KMX09007177,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0024446,0.2279463,200.4230357,0.0025626,,44.4,MPG,,,,,34.86,-0.0411,0.02091,4.4,-0.151,0.0214,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F91A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.85,40.1,1,Not eqipped,9KMX09007178,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0236259,0.3214539,285.7322552,0.0114367,,31.1,MPG,,,,,34.86,-0.0411,0.02091,4.4,-0.151,0.0214,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F91A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-AC,A,Automatic,4,Y,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.85,40.1,1,Not eqipped,9KMX09007276,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0188321,0.2814937,291.9940322,0.0188068,,30.4,MPG,,,,,34.86,-0.0411,0.02091,4.4,-0.151,0.0214,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F94A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.84,46.5,1,Not eqipped,9KMX01076102,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.013,0.474,303,0.009,,29.3,MPG,,,,,33.41,0.0058,0.02014,9.5,-0.063,0.0196,TWC,Three-way catalyst,N,,,N,No averaging
2009,Kia,KMX,KIA,SPECTRA,LD8B0F94A1,0,2,9KMXV02.0LW5,Car,138,4,G4GC-MC,M,Manual,5,N,F,"2-Wheel Drive, Front",2,Top gear ration < 1,3250,3.84,46.5,1,Not eqipped,9KMX01076103,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.001,0.225,211,0.003,,42.2,MPG,,,,,33.41,0.0058,0.02014,9.5,-0.063,0.0196,TWC,Three-way catalyst,N,,,N,No averaging
2009,Lotus,LTX,LOTUS,Elise/Exige,EDV-06-LE08,0,1.8,6LTXV01.8JHB,Car,190,,LL2ZZ-1.8,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,2375,4.53,51,1,Not eqipped,6LTX10001483,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.02674,0.56082,234.575,0.00543,,37.6,MPG,,,,,34.98,0.4588,0.01383,19.32,0.1512,0.01571,,,N,,,N,No averaging
2009,Lotus,LTX,LOTUS,Elise/Exige,EDV-06-LE08,0,1.8,6LTXV01.8JHB,Car,190,,LL2ZZ-1.8,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,2375,4.53,51,1,Not eqipped,6LTX10001484,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.03527,0.83567,334.036,0.02186,,26.5,MPG,,,,,34.98,0.4588,0.01383,19.32,0.1512,0.01571,,,N,,,N,No averaging
2009,Lotus,LTX,LOTUS,Elise/Exige,EDV-06-LE08,1,1.8,6LTXV01.8JHB,Car,220,,LL2ZZ-1.8R,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,2375,4.53,51,1,Not eqipped,6LTX10001437,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.04847,0.97023,238.542,0.00165,,37,MPG,,,,,34.98,0.4588,0.01383,19.32,0.1512,0.01571,,,N,,,N,No averaging
2009,Lotus,LTX,LOTUS,Elise/Exige,EDV-06-LE08,1,1.8,6LTXV01.8JHB,Car,220,,LL2ZZ-1.8R,M,Manual,6,N,R,"2-Wheel Drive, Rear",1,No gear ratio < 1,2375,4.53,51,1,Not eqipped,6LTX10001441,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.05221,1.59344,350.518,0.01293,,25.2,MPG,,,,,34.98,0.4588,0.01383,19.32,0.1512,0.01571,,,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,0,2,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2750,4.1,48.3,1,Not eqipped,9TKX10000231,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.022134,0.5588,306,0.01504,,28.5,MPG,,,,,34.86,0.4213,0.01899,19.16,0.2008,0.01963,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,0,2,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2750,4.1,48.3,1,Not eqipped,9TKX10000232,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0114,0.2049,225,0.00166,,38.8,MPG,,,,,34.86,0.4213,0.01899,19.16,0.2008,0.01963,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,1,2,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,48.3,1,Not eqipped,9TKX10000233,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.019461,0.6415,311,0.02809,,28,MPG,,,,,34.86,0.5012,0.01559,18.44,0.28,0.01611,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN21,1,2,9TKXV02.05BA,Car,167,4,9LFN2AAM,M,Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,48.3,1,Not eqipped,9TKX10000234,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.010357,0.1501,220,0.00215,,39.6,MPG,,,,,34.86,0.5012,0.01559,18.44,0.28,0.01611,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN31,0,2,9TKXV02.05BA,Car,167,4,9LFN3AAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,46.1,1,Not eqipped,9TKX10000235,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.023447,0.51,324,0.01509,,26.9,MPG,,,,,35.65,0.4308,0.01806,20.74,0.1425,0.01903,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFN31,0,2,9TKXV02.05BA,Car,167,4,9LFN3AAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,46.1,1,Not eqipped,9TKX10000236,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.004835,0.096,224,0.00119,,39,MPG,,,,,35.65,0.4308,0.01806,20.74,0.1425,0.01903,TWC,Three-way catalyst,N,,,N,No averaging
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,0,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.5,1,Not eqipped,9TKX10000237,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.020733,0.3924,316,0.019,,27.6,MPG,,,,,33.71,0.4806,0.01635,20.04,0.1679,0.01699,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,0,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.5,1,Not eqipped,9TKX10000238,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.003096,0.0494,217,0.00238,,40.2,MPG,,,,,33.71,0.4806,0.01635,20.04,0.1679,0.01699,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,1,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.5,1,Not eqipped,9TKX10000239,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01443,0.2784,344,0.00788,,25.4,MPG,,,,,33.71,0.4806,0.01635,20.04,0.1679,0.01699,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,1,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.5,1,Not eqipped,9TKX10000240,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.002984,0.0376,219,0.00217,,39.9,MPG,,,,,33.71,0.4806,0.01635,20.04,0.1679,0.01699,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,2,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.1,1,Not eqipped,9TKX10000364,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.020675,0.7791,323,0.02735,,26.9,MPG,,,,,35.62,0.4007,0.01806,19.88,0.2343,0.01786,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,2,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,A,Automatic,6,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.1,1,Not eqipped,9TKX10000365,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.004636,0.0629,227,0.00673,,38.5,MPG,,,,,35.62,0.4007,0.01806,19.88,0.2343,0.01786,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,3,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.1,1,Not eqipped,9TKX10000366,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.019011,0.4682,346,0.00991,,25.2,MPG,,,,,35.62,0.4007,0.01806,19.88,0.2343,0.01786,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,MAZDA,TKX,MAZDA,MX-5,9EFLFNS1,3,2,9TKXV02.05BA,Car,158,4,9LFNSAAM,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2875,4.1,34.1,1,Not eqipped,9TKX10000367,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.006561,0.0874,227,0.00103,,38.4,MPG,,,,,35.62,0.4007,0.01806,19.88,0.2343,0.01786,TWC,Three-way catalyst,N,1,0.5,H,Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))
2009,Mercedes-Benz,MBX,Mercedes-Benz,ML 350,W164E35-Z6034-1,1,3.498,9MBXT03.5U2A,Truck,268,,M272-35,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.9,33.8,1,Not eqipped,9MBX10002103,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.01066,0.1916,464.15,0.0255,,18.9,MPG,,,,,42.489,0.49204,0.025584,15.737,-0.2492,0.032012,,,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,ML 350,W164E35-Z6034-1,1,3.498,9MBXT03.5U2A,Truck,268,,M272-35,A,Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,5000,3.9,33.8,1,Not eqipped,9MBX10002104,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.02081,0.3195,315.92,0.0042,,27.8,MPG,,,,,42.489,0.49204,0.025584,15.737,-0.2492,0.032012,,,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (convertible),A451E10-Z8010,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003951,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02001,0.2518,201.26,0.0134,,44.3,MPG,,,,,18.087,0.26066,0.018114,6.639,0.156,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (convertible),A451E10-Z8010,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003952,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01106,0.2211,154.19,0.0012,,57.8,MPG,,,,,18.087,0.26066,0.018114,6.639,0.156,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (coupe),A451E10-Z8010-1,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003945,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.02001,0.2518,201.26,0.0134,,44.3,MPG,,,,,18.087,0.26066,0.018114,6.639,0.156,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Mercedes-Benz,MBX,Mercedes-Benz,smart ForTwo (coupe),A451E10-Z8010-1,0,0.999,9MBXV01.0U2A,Car,70,3,M132-10,AM,Automated Manual,5,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,2125,4.53,52.9,2,"Equipped, not shifted by SIL",9MBX10003946,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.01106,0.2211,154.19,0.0012,,57.8,MPG,,,,,18.087,0.26066,0.018114,6.639,0.156,0.018527,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,G37 CONVERTIBLE Sport 6MT,MMB056,0,3.7,9NSXV03.7GAB,Car,325,6,VQ37VHR,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.92,40.1,1,Not eqipped,9NSX10002364,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,0.0314,1.4496,436,0.0184,,20.3,MPG,,,,,35.83,0.228,0.01867,17.65,-0.0652,0.01951,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,G37 CONVERTIBLE Sport 6MT,MMB056,0,3.7,9NSXV03.7GAB,Car,325,6,VQ37VHR,M,Manual,6,N,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.92,40.1,1,Not eqipped,9NSX10002365,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0025,0.276,268,0.0064,,33.2,MPG,,,,,35.83,0.228,0.01867,17.65,-0.0652,0.01951,TWC,Three-way catalyst,N,,,N,No averaging
2009,Nissan,NSX,INFINITI,INFINITI G37 CONVERTIBLE JOURNEY,MLC290,1,3.7,9NSXV03.7GAB,Car,325,6,AV37DAA4,SA,Semi-Automatic,7,Y,R,"2-Wheel Drive, Rear",2,Top gear ration < 1,4500,3.36,33.4,1,Not eqipped,9NSX91000080,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,0.0002834,0.0833957,249.0133418,0.0116578,,35.7,MPG,,,,,33.87,0.3357,0.01832,11.5,-0.0009,0.02063,TWC,Three-way catalyst,N,,,N,No averaging
